Experimental value,Predictive value,Class
9.770852012,9.870723498,Training
9.920123326,9.819897695,Training
8.933993164,9.034064817,Training
9.255272505,9.35541613,Training
9.812913357,9.712682673,Training
9.6599162,9.559914794,Training
9.729974286,9.629918451,Training
10.23044892,10.13003715,Training
8.938019097,8.837819947,Training
9.491361694,9.391391463,Training
9.85672889,9.756267908,Training
9.840106094,9.940546441,Training
9.146128036,9.246307241,Training
7.875061263,7.975290823,Training
9.176091259,9.521868646,Training
9.041392685,9.141490977,Training
10,9.911599831,Training
9.940018155,9.840104031,Training
9.113943352,9.214082394,Training
8.969881644,9.0700412,Training
9.414973348,9.443730055,Training
9.653212514,9.55323809,Training
9.880241776,9.780475501,Training
9.113943352,9.213709642,Training
10.11394335,10.06638155,Training
9.342422681,9.242140552,Training
9.859738566,9.760202307,Training
9.113943352,9.019052685,Training
9.612783857,9.689730151,Training
9.113943352,9.213742674,Training
9.322219295,9.421969785,Training
10.2787536,10.17851274,Training
10.14612804,10.04569011,Training
9.898176483,9.798378616,Training
9.826074803,9.725766381,Training
9.968015714,9.868097663,Training
9.397940009,9.297731294,Training
10.11394335,10.01394405,Training
9.914871818,9.908476358,Training
8.844477176,8.944362929,Training
9.491361694,9.461740496,Training
8.812913357,8.912969279,Training
7.919078092,8.018751998,Training
9.72427587,9.624241728,Training
9.204119983,9.220988764,Training
9.653212514,9.55296907,Training
8.505149978,8.50063769,Training
9.021189299,9.120737741,Training
9.418301291,9.518677835,Training
10.13033377,10.03008223,Training
9.301029996,9.220840117,Training
8.939519253,9.039709677,Training
8.903089987,9.002666007,Training
7.914871818,8.015133882,Training
9.589949601,9.569982303,Training
9.204119983,9.202581092,Training
8.826074803,8.92618625,Training
9.541579244,9.441396593,Training
9.869818208,9.960094314,Training
9.505149978,9.447083972,Training
10.2787536,10.17872236,Training
9.204119983,9.303636428,Training
9.875061263,9.917991166,Training
9.301029996,9.200707103,Training
9.62324929,9.52300784,Training
9.672097858,9.572204863,Training
7.041392685,7.141408652,Training
9.716837723,9.61705739,Training
9.84509804,9.745170862,Training
9.079181246,9.179360891,Training
10.2787536,10.17846023,Training
9.755874856,9.655927415,Training
9.222716471,9.122567534,Training
9.322219295,9.422435179,Training
9.322219295,9.268994554,Training
10,9.89993143,Training
10.07918125,9.979047863,Training
9.758911892,9.521868646,Training
10.04139269,9.941340185,Training
9.919078092,9.818904558,Training
9.113943352,9.013730989,Training
9.851258349,9.751669888,Training
9.591064607,9.512111875,Training
9.799340549,9.733570361,Training
8.51054501,8.611011837,Training
9.73239376,9.832126096,Training
10.07918125,9.978985897,Training
8.755112266,8.854767789,Training
8.903089987,9.003279784,Training
9.113943352,9.2139982,Training
10.30103,10.40105699,Training
9.505149978,9.525798534,Training
9.673020907,9.77223123,Training
9.638489257,9.69172202,Training
9.591064607,9.512111875,Training
9.491361694,9.548817702,Training
8.73239376,8.632153066,Training
9.342422681,9.442395605,Training
9.716003344,9.801381143,Training
9.92992956,9.830073883,Training
9.857332496,9.757091018,Training
9.342422681,9.442714305,Training
9.602059991,9.50196764,Training
9.672097858,9.772286828,Training
9.73239376,9.832126096,Training
9.880813592,9.838066263,Training
9.862727528,9.762911744,Training
9.995635195,10.07998362,Training
9.431363764,9.531159002,Training
9.459392488,9.538766223,Training
8.380211242,8.480497862,Training
9.51851394,9.418497516,Training
9.255272505,9.355197964,Training
9.72427587,9.823826802,Training
9.361727836,9.461740496,Training
9.149219113,9.240334292,Training
9.380211242,9.386330918,Training
9.799340549,9.899496752,Training
9.477121255,9.577355442,Training
8.959041392,9.058624387,Training
8.176091259,8.275881435,Training
9.653212514,9.695164333,Training
10.17609126,10.0756467,Training
9.491361694,9.468040296,Training
9.447158031,9.547013943,Training
10.07918125,9.979436,Training
9.69019608,9.590174479,Training
10.25527251,10.15543282,Training
9.812913357,9.712980017,Training
9.963787827,9.863632798,Training
9.819543936,9.719208354,Training
8.204119983,8.104557911,Training
9.51851394,9.512452867,Training
9.72427587,9.76202706,Training
10,10.10029657,Training
10.04139269,9.941340185,Training
9.113943352,9.214024789,Training
9.910090546,9.810081549,Training
9.204119983,9.304302319,Training
9.989894564,9.889629383,Training
8.477121255,8.57709232,Training
8.079181246,7.979119463,Training
9.84509804,9.770715815,Training
10,9.988712015,Training
8,8.100152691,Training
9.643452676,9.543416177,Training
9.113943352,9.214196222,Training
10.17609126,10.10880333,Training
9.903089987,9.802927946,Training
8.77815125,8.878378793,Training
9.808885867,9.708922831,Training
9.799340549,9.899252357,Training
10.11394335,10.01400473,Training
9.72427587,9.624241728,Training
8.505149978,8.605563539,Training
7.903089987,8.00318866,Training
10,9.900161074,Training
9.748188027,9.648090844,Training
7.579783597,7.679874467,Training
9.146128036,9.078366818,Training
9.919078092,9.818904558,Training
9.85672889,9.756986634,Training
9.903089987,9.803209752,Training
9.633468456,9.573012075,Training
9.477121255,9.409242809,Training
9.505149978,9.404798266,Training
9.361727836,9.461371746,Training
9.834420704,9.817987955,Training
9.552668216,9.652748194,Training
9.857332496,9.757364705,Training
9.439332694,9.671123599,Training
8.910090546,9.010247264,Test
10.41497335,9.998713184,Test
9.77815125,9.296552206,Test
8.176091259,8.73244412,Test
9.662757832,9.52013538,Test
9.612783857,9.538766223,Test
9.977723605,9.522534498,Test
9.322219295,9.45387417,Test
10.23044892,10.38193658,Test
7.696356389,8.00318866,Test
9.397940009,9.258463659,Test
9.633468456,9.504764465,Test
8.86332286,8.642753862,Test
9.910090546,9.538766223,Test
9.799340549,9.623603424,Test
9.149219113,9.240334292,Test
9.846955325,9.710370427,Test
9.230448921,9.40762461,Test
8.908485019,8.78157947,Test
9.301029996,9.578348741,Test
9.591064607,9.532045807,Test
9.73239376,9.396407773,Test
9.86332286,9.561046812,Test
8.519827994,9.494378886,Test
9.672097858,9.66727169,Test
8.812913357,9.407990799,Test
9.763427994,9.420694646,Test
9.884795364,9.778519382,Test
8.7084209,8.55706355,Test
9.397940009,9.456188398,Test
9.920123326,9.670637795,Test
9.780317312,9.78770062,Test
7.113943352,7.694353752,Test
9.953759692,9.503490664,Test
10,9.842886005,Test
8.694605199,8.752248818,Test
9.146128036,9.51385935,Test
9.301029996,9.825061121,Test
9.51054501,9.535406962,Test
8.672097858,8.899967049,Test
10.2787536,9.861796186,Test
10.17897695,9.531183469,Test
9.850033258,9.750016881,Test
9.910090546,9.538766223,Test
10.38021124,10.34695173,Test
9.73239376,9.489994803,Test
10.04139269,9.789636002,Test
10.25527251,9.538766516,Test
8.938019097,9.538766257,Test
10.32221929,10.03687594,Test
9.908485019,9.757267607,Test
10.23044892,9.5406804,Test
9.886490725,9.773109016,Test
8.591064607,9.202139631,Test
9.255272505,9.139675945,Test
10.04139269,8.661302794,Test
9.584331224,9.269608015,Test
9.11058971,9.533102922,Test
9.899820502,9.69174742,Test
9.903089987,9.803275304,Test
10.07918125,9.435368044,Test
10.04139269,9.70679424,Test
8.579783597,8.476436654,Test
9.397940009,9.40004079,Test
9.204119983,9.080490143,Test
9.397940009,9.437883415,Test
10.04139269,9.336451496,Test
10.04139269,9.475038142,Test
10,9.442049685,Test
9.85672889,9.203950923,Test
9.322219295,9.775506822,Test
9.113943352,9.2139982,Test
10.30103,10.40105699,Test
10.25527251,10.15538549,Test
9.204119983,8.31603558,Test
9.84509804,9.932443042,Test
9.322219295,9.59717166,Test
7.397940009,7.918378291,Test
9.716003344,9.737110751,Test
9.851258349,9.902700958,Test
9.810232518,9.668810507,Test
9.770115295,9.707934249,Test
9.505149978,9.356183963,Test
10.23044892,10.03662933,Test
9.940018155,9.840104031,Test
10,10.17975513,Test
10.30103,9.928697377,Test
10.20411998,9.210913896,Test
8.73239376,8.493244823,Test
10,10.17975513,Test
9.653212514,9.43798372,Test
8.72427587,7.796052546,Test
9.491361694,8.814536372,Test
8.633468456,8.733518128,Test
9.301029996,9.42223664,Test
8.72427587,8.627827467,Test
7,7.802721735,Test
10.53147892,10.43137412,Test
9.698970004,9.215700092,Test
9.800029359,9.561035851,Test
9.88592634,9.538766516,Test
9.899820502,9.69174742,Test
8.67669361,8.576307654,Test
9.374748346,9.559794938,Test
9.989894564,9.087328253,Test
9.357934847,8.614855214,Test
10.07918125,9.523978295,Test
10.07918125,9.377898944,Test
10,9.90037049,Test
9.491361694,9.304119488,Test
9.301029996,9.087589405,Test
9.414973348,9.415834487,Test
9.981818607,9.519784023,Test
8.759667845,9.538759033,Test
7.69019608,7.789932678,Test
10.39794001,9.614892562,Test
8.993876915,9.362535872,Test
9.72427587,9.623912365,Test
9.079181246,9.622290768,Test
8.008600172,8.076082188,Test
9.450249108,9.395678603,Test
9.017033339,9.082183253,Test
9.491361694,9.416218397,Test
9.7930916,9.889707526,Test
10,10.05461556,Test
10.17609126,10.07621374,Test
9.716003344,9.36314513,Test
9.85672889,9.760202307,Test
9.780317312,9.78770062,Test
8.414973348,8.86953422,Test
9.672097858,9.538163685,Test
9.322219295,9.58506136,Test
6.978180517,8.005888736,Test
10.11394335,9.958463385,Test
9.079181246,9.658619946,Test
9.92992956,9.830073883,Test
9.785329835,9.709122428,Test
9.57863921,9.665868703,Test
10.07918125,9.581316987,Test
7.602059991,8.021066614,Test
9.662757832,9.539810391,Test
9.544068044,9.444515092,Test
8.635483747,9.528034177,Test
9.892094603,9.875609361,Test
9.828659897,9.833564282,Test
8.880813592,9.45641545,Test
10.50514998,9.95385029,Test
10.11394335,9.867278443,Test
9.322219295,9.24225772,Test
8.447158031,8.856220853,Test
8.096910013,8.100152691,Test
9.716003344,10.14742851,Test
10.20411998,9.57009273,Test
10.07918125,10.09040893,Test
9.146128036,9.260080509,Test
9.176091259,9.520467115,Test
9.869818208,9.562079647,Test
9.989894564,9.087328253,Test
9.041392685,8.961050262,Test
8.875061263,8.80502352,Test
10.30103,10.03074477,Test
9.770852012,9.621378869,Test
9.255272505,9.720170768,Test
10.17609126,10.07632369,Test
10.11394335,10.06638155,Test
10.07918125,9.286631074,Test
9.903089987,9.549033349,Test
9.740362689,9.706158921,Test
7.944482672,8.027114661,Test
10.14612804,9.986565412,Test
9.041392685,9.440790341,Test
8.862727528,9.372205553,Test
7.380211242,7.480422393,Test
9.397940009,9.66324672,Test
9.230448921,9.44826873,Test
10,9.609402935,Test
10.11394335,10.02915764,Test
9.740362689,9.926582758,Test
9.908485019,9.211917999,Test
10.04139269,9.538716514,Test
8.923761961,9.230475703,Test
7.206825876,7.878512158,Test
8.230448921,8.330456024,Test
9.255272505,9.556832173,Test
10.04139269,9.977327603,Test
9.380211242,9.443730055,Test
9.113943352,9.213709642,Test
9.69019608,9.296026522,Test
9.278753601,9.51712904,Test
9.913813852,9.526953171,Test
9.599883072,9.551637924,Test
8.812913357,9.104764167,Test
8.591064607,8.85574359,Test
9.176091259,9.434718711,Test
9.176091259,9.301129775,Test
8.397940009,8.497593242,Test
10.07918125,9.979436,Test
9.589949601,9.569982303,Test
9.176091259,9.220840117,Test
9.278753601,9.317683292,Test
8,7.991238269,Test
9.255272505,9.3569208,Test
10,9.899608662,Test
8.773054693,9.538765863,Test
7.729974286,7.705984973,Test
9.84509804,9.447443271,Test
9.748188027,9.60099317,Test
9.729974286,9.629962434,Test
9.342422681,8.712049692,Test
9.612783857,9.152996818,Test
9.041392685,9.141490977,Test
9.361727836,9.430862003,Test
10.07918125,9.597685903,Test
10.07918125,9.98509626,Test
7.342422681,8.557603816,Test
9.73239376,9.645464597,Test
10.17609126,10.17046526,Test
9.969881644,9.774830208,Test
9.579783597,9.598917871,Test
7.859738566,7.959644232,Test
9.322219295,9.534689102,Test
9.799340549,9.733570361,Test
9.859738566,9.538766223,Test
9.681241237,9.781281784,Test
10,9.442049685,Test
9.829946696,9.729648318,Test
9.92890769,9.59784562,Test
8.041392685,7.915324228,Test
9.6599162,9.466875532,Test
9.86923172,9.680089775,Test
9.11058971,9.533102922,Test
9.176091259,9.419717661,Test
9.69019608,9.338492322,Test
9.544068044,9.472491122,Test
9.540329475,9.588512786,Test
9.361727836,9.431593924,Test
9.786751422,9.585953226,Test
7.477121255,8.324370526,Test
9.146128036,9.51487776,Test
9.396199347,9.424275115,Test
9.301029996,8.964491811,Test
9.633468456,9.481653284,Test
10.07918125,9.817774561,Test
9.899820502,9.616471667,Test
9.146128036,9.349408738,Test
7.919601024,8.451039856,Test
9.579783597,9.481758283,Test
9.859738566,9.538766223,Test
9.531478917,9.538767836,Test
9.579783597,9.598917871,Test
7.698970004,7.798984937,Test
8.880813592,8.528806525,Test
9.716003344,9.501910548,Test
9.946943271,9.853861744,Test
9.791690649,9.233914293,Test
9.69019608,9.118759114,Test
10.38021124,9.538766003,Test
9.505149978,9.612274881,Test
9.749736316,9.538766224,Test
10.0211893,9.921222285,Test
9.840106094,9.740460723,Test
9.84509804,10.8019146,Test
10.11394335,9.568932366,Test
10.07918125,9.541628602,Test
10.17609126,10.27620142,Test
10.04139269,9.975584644,Test
9.899820502,9.800031561,Test
9.238046103,9.371065495,Test
9.591064607,9.690080434,Test
9.749736316,9.538766224,Test
9.041392685,9.538359001,Test
9.875061263,9.844362268,Test
9.833147112,9.738879952,Test
10.30103,9.981046002,Test
9.748188027,9.830642415,Test
10.04139269,9.928996689,Test
9.397940009,9.486298951,Test
9.025305865,9.535991778,Test
