Experimental value,Predictive value,Class
9.869818208,9.769487143,Training
9.770852012,9.871290542,Training
9.920123326,9.819834657,Training
8.933993164,9.252463396,Training
9.255272505,9.387887873,Training
9.812913357,9.784449007,Training
9.6599162,9.559619222,Training
9.729974286,9.701796303,Training
10.23044892,8.702424817,Training
8.938019097,8.837920147,Training
9.491361694,9.576230735,Training
9.85672889,9.953112991,Training
9.840106094,9.780706769,Training
9.146128036,9.046012101,Training
7.875061263,8.605111656,Training
9.176091259,9.658586169,Training
9.041392685,9.172596752,Training
10,9.924848041,Training
9.940018155,9.840176842,Training
9.113943352,9.040332329,Training
8.969881644,9.937797104,Training
9.414973348,9.351917008,Training
9.653212514,8.837995425,Training
9.880241776,9.980235571,Training
9.113943352,9.178561112,Training
10.11394335,10.01361661,Training
9.342422681,9.48567079,Training
9.859738566,9.759583698,Training
9.113943352,9.209210749,Training
9.612783857,9.712522206,Training
9.113943352,9.214254283,Training
9.322219295,9.422352082,Training
10.2787536,10.10097738,Training
10.14612804,10.04633788,Training
9.898176483,9.834472224,Training
9.826074803,9.926225474,Training
9.968015714,9.86865371,Training
9.397940009,9.142467852,Training
10.11394335,10.01403855,Training
9.914871818,9.38218887,Training
8.844477176,9.26156101,Training
9.491361694,9.344920334,Training
8.812913357,8.91282434,Training
7.919078092,7.942266974,Training
9.72427587,9.745485332,Training
9.204119983,9.178561112,Training
9.653212514,9.553315397,Training
8.505149978,9.173639403,Training
9.021189299,9.120974078,Training
9.418301291,9.641920461,Training
10.13033377,10.0303858,Training
9.301029996,9.30385586,Training
8.939519253,9.103973889,Training
8.903089987,9.791743047,Training
7.914871818,8.897215444,Training
9.589949601,9.689812995,Training
9.204119983,9.33617562,Training
8.826074803,9.483251818,Training
9.541579244,9.178828936,Training
9.869818208,9.969917098,Training
9.505149978,9.605350582,Training
10.2787536,10.17845729,Training
9.204119983,9.303732336,Training
9.875061263,9.975487445,Training
9.301029996,9.201119638,Training
9.62324929,9.681132641,Training
9.672097858,9.627223872,Training
7.041392685,8.139002633,Training
9.716837723,9.722235936,Training
9.84509804,9.745485332,Training
9.079181246,9.179379548,Training
10.2787536,10.17864528,Training
9.755874856,9.856077112,Training
9.222716471,9.122502293,Training
9.322219295,9.422415047,Training
9.322219295,9.22240886,Training
10,9.929772594,Training
10.07918125,9.979225888,Training
9.758911892,9.658586169,Training
10.04139269,9.941063829,Training
9.919078092,9.818907936,Training
9.113943352,9.430639955,Training
9.851258349,9.95141671,Training
9.591064607,8.769166625,Training
9.799340549,9.899795852,Training
8.51054501,8.503059983,Training
9.73239376,9.832647239,Training
10.07918125,9.913782283,Training
8.755112266,8.855534094,Training
8.903089987,9.003321917,Training
9.113943352,9.214129496,Training
10.30103,10.20077052,Training
9.505149978,9.33617562,Training
9.673020907,9.26156101,Training
9.638489257,9.538603211,Training
9.591064607,8.769166625,Training
9.491361694,9.554146052,Training
8.73239376,8.683659002,Training
9.342422681,9.242327975,Training
9.716003344,9.7453072,Training
9.92992956,10.02986648,Training
9.857332496,9.890464466,Training
9.342422681,9.49770264,Training
9.602059991,9.141112845,Training
9.672097858,9.572026298,Training
9.73239376,9.832647239,Training
9.880813592,9.780706769,Training
9.862727528,9.962843534,Training
9.995635195,10.09543047,Training
9.431363764,9.531122155,Training
9.459392488,9.559623022,Training
8.380211242,9.095710348,Training
9.51851394,9.618351713,Training
9.255272505,9.103973889,Training
9.72427587,9.624668148,Training
9.361727836,9.344920334,Training
9.149219113,9.279315519,Training
9.380211242,9.576230735,Training
9.799340549,9.699028182,Training
9.477121255,9.467511407,Training
8.959041392,9.059343459,Training
8.176091259,8.27648836,Training
9.653212514,9.745097943,Training
10.17609126,10.0764208,Training
9.491361694,9.303732336,Training
9.447158031,9.546921867,Training
10.07918125,9.979446582,Training
9.69019608,9.790313921,Training
10.25527251,10.15549089,Training
9.812913357,9.912722763,Training
9.963787827,9.863327045,Training
9.819543936,9.701974026,Training
8.204119983,8.169905205,Training
9.51851394,9.418988825,Training
9.72427587,9.725024873,Training
10,9.899902805,Training
10.04139269,9.941063829,Training
9.113943352,9.207694652,Training
9.910090546,10.01010083,Training
9.204119983,9.120374489,Training
9.989894564,9.889713289,Training
8.477121255,8.576851004,Training
8.079181246,8.047788768,Training
9.84509804,9.48567079,Training
10,10.09996989,Training
8,9.217094535,Training
9.643452676,9.543746507,Training
9.113943352,9.246131201,Training
10.17609126,10.15308905,Training
9.903089987,9.803179267,Training
8.77815125,9.38218887,Training
9.808885867,9.606235983,Training
9.799340549,9.745877908,Training
10.11394335,10.21381226,Training
9.72427587,9.745485332,Training
8.505149978,8.605111656,Training
7.903089987,7.994383542,Training
10,9.899730986,Training
9.748188027,9.755564242,Training
7.579783597,7.480173003,Training
9.146128036,9.209210749,Training
9.919078092,9.818907936,Training
9.85672889,9.818617997,Training
9.903089987,9.803400436,Training
9.633468456,9.444649488,Training
9.477121255,9.44018963,Training
9.505149978,9.404922693,Training
9.361727836,9.404922693,Training
9.834420704,9.934332506,Training
9.552668216,9.924848041,Training
9.857332496,9.799250357,Training
9.439332694,9.61253247,Training
8.910090546,9.040332329,Test
10.41497335,10.20078616,Test
9.77815125,9.962843534,Test
8.176091259,9.495160459,Test
9.662757832,9.645771819,Test
9.612783857,9.181241482,Test
9.977723605,9.554146052,Test
9.322219295,9.246131201,Test
10.23044892,10.10097738,Test
7.696356389,7.994383542,Test
9.397940009,9.576230735,Test
9.633468456,9.48567079,Test
8.86332286,8.503059983,Test
9.910090546,9.782172496,Test
9.799340549,9.537527689,Test
9.149219113,9.279315519,Test
9.846955325,9.38218887,Test
9.230448921,9.362319587,Test
8.908485019,9.13628133,Test
9.301029996,10.0821803,Test
9.591064607,9.689436524,Test
9.73239376,9.701974026,Test
9.86332286,9.734447534,Test
8.519827994,9.628714973,Test
9.672097858,9.712881083,Test
8.812913357,9.103973889,Test
9.763427994,9.232162205,Test
9.884795364,9.483251818,Test
8.7084209,8.919974186,Test
9.397940009,9.330787197,Test
9.920123326,9.577114853,Test
9.780317312,10.26180519,Test
7.113943352,6.797704729,Test
9.953759692,9.431223502,Test
10,10.0032876,Test
8.694605199,9.26156101,Test
9.146128036,9.314437344,Test
9.301029996,8.837995425,Test
9.51054501,9.499755895,Test
8.672097858,9.344920334,Test
10.2787536,9.780706769,Test
10.17897695,9.218158181,Test
9.850033258,9.750769019,Test
9.910090546,9.782172496,Test
10.38021124,10.50068533,Test
9.73239376,9.655470817,Test
10.04139269,9.712674771,Test
10.25527251,9.979629136,Test
8.938019097,10.20555847,Test
10.32221929,9.924848041,Test
9.908485019,9.838385422,Test
10.23044892,9.554779015,Test
9.886490725,9.48567079,Test
8.591064607,9.303732336,Test
9.255272505,9.130639086,Test
10.04139269,10.02663586,Test
9.584331224,9.442727388,Test
9.11058971,9.174315744,Test
9.899820502,9.705419283,Test
9.903089987,9.899795852,Test
10.07918125,9.157643799,Test
10.04139269,10.24447003,Test
8.579783597,7.994841545,Test
9.397940009,8.936896308,Test
9.204119983,9.566612384,Test
9.397940009,9.430639955,Test
10.04139269,10.20938559,Test
10.04139269,9.655470817,Test
10,8.809400895,Test
9.85672889,10.1171885,Test
9.322219295,9.979996185,Test
9.113943352,9.214129496,Test
10.30103,10.20077052,Test
10.25527251,9.842147948,Test
9.204119983,9.298746874,Test
9.84509804,9.744910578,Test
9.322219295,9.443889112,Test
7.397940009,7.425215093,Test
9.716003344,9.645724305,Test
9.851258349,9.892752219,Test
9.810232518,10.01026495,Test
9.770115295,9.669968226,Test
9.505149978,9.712191017,Test
10.23044892,10.41876059,Test
9.940018155,9.840176842,Test
10,10.21078158,Test
10.30103,10.20078616,Test
10.20411998,10.01379861,Test
8.73239376,8.605111656,Test
10,10.21078158,Test
9.653212514,9.527460856,Test
8.72427587,9.417908932,Test
9.491361694,9.845116524,Test
8.633468456,8.962031333,Test
9.301029996,9.871938242,Test
8.72427587,8.557674551,Test
7,7.976637688,Test
10.53147892,10.41876059,Test
9.698970004,9.282588936,Test
9.800029359,9.708730644,Test
9.88592634,9.979629136,Test
9.899820502,9.705419283,Test
8.67669361,8.576682643,Test
9.374748346,9.557651579,Test
9.989894564,9.61846249,Test
9.357934847,9.232162205,Test
10.07918125,8.803252553,Test
10.07918125,9.135387795,Test
10,9.98368661,Test
9.491361694,9.304369842,Test
9.301029996,8.9005437,Test
9.414973348,9.435241869,Test
9.981818607,9.919323813,Test
8.759667845,8.209839581,Test
7.69019608,9.07109885,Test
10.39794001,9.988576869,Test
8.993876915,9.38218887,Test
9.72427587,9.824329917,Test
9.079181246,9.478154268,Test
8.008600172,8.076282118,Test
9.450249108,9.057575121,Test
9.017033339,9.38218887,Test
9.491361694,9.26156101,Test
9.7930916,10.01073482,Test
10,9.937797104,Test
10.17609126,10.09285132,Test
9.716003344,9.701796303,Test
9.85672889,9.759583698,Test
9.780317312,10.26180519,Test
8.414973348,8.920311483,Test
9.672097858,9.701974026,Test
9.322219295,9.215372675,Test
6.978180517,7.480236915,Test
10.11394335,10.27402164,Test
9.079181246,9.864232195,Test
9.92992956,10.02986648,Test
9.785329835,9.552976465,Test
9.57863921,9.531074039,Test
10.07918125,9.911439652,Test
7.602059991,8.208170608,Test
9.662757832,9.371982577,Test
9.544068044,9.444439672,Test
8.635483747,8.676717626,Test
9.892094603,10.07834361,Test
9.828659897,9.771139886,Test
8.880813592,9.13628133,Test
10.50514998,10.20078616,Test
10.11394335,10.21381226,Test
9.322219295,7.811006031,Test
8.447158031,8.897215444,Test
8.096910013,9.217094535,Test
9.716003344,9.798905608,Test
10.20411998,9.865344272,Test
10.07918125,10.25940738,Test
9.146128036,9.566612384,Test
9.176091259,10.05068434,Test
9.869818208,9.708730644,Test
9.989894564,9.61846249,Test
9.041392685,8.310092025,Test
8.875061263,9.314641416,Test
10.30103,9.924848041,Test
9.770852012,9.728116845,Test
9.255272505,10.27640518,Test
10.17609126,10.07607143,Test
10.11394335,10.01361661,Test
10.07918125,10.19259611,Test
9.903089987,9.498240245,Test
9.740362689,9.49770264,Test
7.944482672,7.898647642,Test
10.14612804,10.18131637,Test
9.041392685,9.280276562,Test
8.862727528,8.920311483,Test
7.380211242,8.832164175,Test
9.397940009,9.576230735,Test
9.230448921,9.186014415,Test
10,9.554779015,Test
10.11394335,9.924848041,Test
9.740362689,9.473740466,Test
9.908485019,9.598335402,Test
10.04139269,9.422415047,Test
8.923761961,9.366936936,Test
7.206825876,9.048237472,Test
8.230448921,8.745376176,Test
9.255272505,9.431223502,Test
10.04139269,10.03466001,Test
9.380211242,9.351917008,Test
9.113943352,9.178561112,Test
9.69019608,9.362319587,Test
9.278753601,9.278374832,Test
9.913813852,9.606235983,Test
9.599883072,9.699225032,Test
8.812913357,8.877248393,Test
8.591064607,9.439876081,Test
9.176091259,9.330787197,Test
9.176091259,9.33152803,Test
8.397940009,8.498411279,Test
10.07918125,9.979446582,Test
9.589949601,9.689812995,Test
9.176091259,9.30385586,Test
9.278753601,9.631867098,Test
8,8.020371736,Test
9.255272505,9.103973889,Test
10,9.899858048,Test
8.773054693,8.296152748,Test
7.729974286,8.209839581,Test
9.84509804,9.863729586,Test
9.748188027,9.668278799,Test
9.729974286,9.629905885,Test
9.342422681,9.602081001,Test
9.612783857,9.498205365,Test
9.041392685,9.172596752,Test
9.361727836,9.617404762,Test
10.07918125,9.938475093,Test
10.07918125,9.863327045,Test
7.342422681,8.376688249,Test
9.73239376,8.832164175,Test
10.17609126,10.37746522,Test
9.969881644,9.737790439,Test
9.579783597,9.598860156,Test
7.859738566,7.96012023,Test
9.322219295,9.853511824,Test
9.799340549,9.899795852,Test
9.859738566,9.645089484,Test
9.681241237,9.780988744,Test
10,8.809400895,Test
9.829946696,9.744260508,Test
9.92890769,8.702424817,Test
8.041392685,7.42038306,Test
9.6599162,9.346533693,Test
9.86923172,9.880432158,Test
9.11058971,9.174315744,Test
9.176091259,9.497463236,Test
9.69019608,9.271824198,Test
9.544068044,9.444284792,Test
9.540329475,9.44018963,Test
9.361727836,9.30385586,Test
9.786751422,9.48946103,Test
7.477121255,7.752660793,Test
9.146128036,9.326297228,Test
9.396199347,9.242327975,Test
9.301029996,9.400925855,Test
9.633468456,9.303732336,Test
10.07918125,10.03466001,Test
9.899820502,9.84905856,Test
9.146128036,9.265880158,Test
7.919601024,7.951897769,Test
9.579783597,9.344920334,Test
9.859738566,9.645089484,Test
9.531478917,9.481647441,Test
9.579783597,9.598860156,Test
7.698970004,8.743708989,Test
8.880813592,8.837920147,Test
9.716003344,9.631867098,Test
9.946943271,9.656918258,Test
9.791690649,9.962843534,Test
9.69019608,10.02663586,Test
10.38021124,9.963183914,Test
9.505149978,9.77187297,Test
9.749736316,9.980235571,Test
10.0211893,9.602081001,Test
9.840106094,9.850799114,Test
9.84509804,9.841514634,Test
10.11394335,9.385232717,Test
10.07918125,9.68357063,Test
10.17609126,10.27638599,Test
10.04139269,9.799535542,Test
9.899820502,9.951357762,Test
9.238046103,9.444649488,Test
9.591064607,9.490112272,Test
9.749736316,9.980235571,Test
9.041392685,9.480454839,Test
9.875061263,9.744827067,Test
9.833147112,9.879702608,Test
10.30103,10.11332453,Test
9.748188027,9.966661181,Test
10.04139269,9.929724584,Test
9.397940009,9.44018963,Test
9.025305865,9.747198936,Test
